trial_uid,session_id,participant_code,trial_index,trial_type,prompt_id,error_episode_id,episode_start_event_index,episode_end_event_index,episode_start_time_ms,episode_end_time_ms,episode_duration_ms,episode_event_count,episode_delete_count,episode_recovery_step_count,max_error_suffix_depth,mean_friction,pause_before_first_delete_ms
20260422131421-bqkmv2__11__P07,20260422131421-bqkmv2,Kurosagi Ichigo,11,main,P07,1,7,11,2039,2679,640,5,2,2,3,-1.547517145976324,318.0
20260422131421-bqkmv2__11__P07,20260422131421-bqkmv2,Kurosagi Ichigo,11,main,P07,2,15,15,4274,4274,0,1,0,0,1,6.073965510894736,
20260422131421-bqkmv2__11__P07,20260422131421-bqkmv2,Kurosagi Ichigo,11,main,P07,3,21,23,6372,6856,484,3,1,1,2,-0.031564402505340095,332.0
20260422131421-bqkmv2__11__P07,20260422131421-bqkmv2,Kurosagi Ichigo,11,main,P07,4,32,36,10283,10914,631,5,2,2,3,-1.9075856928240469,334.0
20260422131421-bqkmv2__11__P07,20260422131421-bqkmv2,Kurosagi Ichigo,11,main,P07,5,41,41,12247,12247,0,1,0,0,1,-1.6128009388989697,
20260422131421-bqkmv2__11__P07,20260422131421-bqkmv2,Kurosagi Ichigo,11,main,P07,6,54,54,16235,16235,0,1,0,0,1,4.372272053110577,
20260422131421-bqkmv2__11__P07,20260422131421-bqkmv2,Kurosagi Ichigo,11,main,P07,7,66,66,20443,20443,0,1,0,0,1,-1.2503372110886928,
20260422131421-bqkmv2__11__P07,20260422131421-bqkmv2,Kurosagi Ichigo,11,main,P07,8,78,78,23296,23296,0,1,0,0,1,-2.7429962240750405,
20260422131421-bqkmv2__12__P12,20260422131421-bqkmv2,Kurosagi Ichigo,12,main,P12,1,39,39,9170,9170,0,1,0,0,1,-2.8399351928558563,
20260422131421-bqkmv2__12__P12,20260422131421-bqkmv2,Kurosagi Ichigo,12,main,P12,2,118,118,31763,31763,0,1,0,0,1,4.116453913580193,
20260422131421-bqkmv2__12__P12,20260422131421-bqkmv2,Kurosagi Ichigo,12,main,P12,3,124,130,33665,34922,1257,7,3,3,3,0.6452447972511955,424.0
20260422131421-bqkmv2__12__P12,20260422131421-bqkmv2,Kurosagi Ichigo,12,main,P12,4,136,136,36056,36056,0,1,0,0,1,-7.203290549751571,
20260422131421-bqkmv2__13__P14,20260422131421-bqkmv2,Kurosagi Ichigo,13,main,P14,1,59,59,15601,15601,0,1,0,0,1,-2.384629524263746,
20260422131421-bqkmv2__13__P14,20260422131421-bqkmv2,Kurosagi Ichigo,13,main,P14,2,110,110,33330,33330,0,1,0,0,1,2.053400111189478,
20260422131421-bqkmv2__13__P14,20260422131421-bqkmv2,Kurosagi Ichigo,13,main,P14,3,122,124,36690,37263,573,3,1,1,2,-1.889772021568481,378.0
20260422131421-bqkmv2__14__P13,20260422131421-bqkmv2,Kurosagi Ichigo,14,main,P13,1,24,24,8252,8252,0,1,0,0,1,-5.640308997043618,
20260422131421-bqkmv2__14__P13,20260422131421-bqkmv2,Kurosagi Ichigo,14,main,P13,2,57,59,16429,16957,528,3,1,1,2,-2.172468627762094,402.0
20260422131421-bqkmv2__14__P13,20260422131421-bqkmv2,Kurosagi Ichigo,14,main,P13,3,61,65,17723,19147,1424,5,2,2,2,0.331128275662838,303.0
20260422131421-bqkmv2__14__P13,20260422131421-bqkmv2,Kurosagi Ichigo,14,main,P13,4,67,69,20040,20818,778,3,1,1,2,1.232577418147696,590.0
20260422131421-bqkmv2__14__P13,20260422131421-bqkmv2,Kurosagi Ichigo,14,main,P13,5,99,101,31589,32349,760,3,1,1,2,1.963798138296129,633.0
20260422131421-bqkmv2__14__P13,20260422131421-bqkmv2,Kurosagi Ichigo,14,main,P13,6,110,110,34115,34115,0,1,0,0,1,-0.7977249281109842,
20260422131421-bqkmv2__14__P13,20260422131421-bqkmv2,Kurosagi Ichigo,14,main,P13,7,119,121,36194,36587,393,3,1,1,2,-0.3611409674318487,291.0
20260422131421-bqkmv2__14__P13,20260422131421-bqkmv2,Kurosagi Ichigo,14,main,P13,8,135,137,39899,40318,419,3,1,1,2,-0.040916621933233234,292.0
20260422131421-bqkmv2__14__P13,20260422131421-bqkmv2,Kurosagi Ichigo,14,main,P13,9,146,146,42245,42245,0,1,0,0,1,-4.233705039301846,
20260422132335-1ewston__0__PRACTICE,20260422132335-1ewston,Shimmy,0,practice,PRACTICE,1,7,7,3862,3862,0,1,0,0,1,-3.3334527845723065,
20260422132335-1ewston__0__PRACTICE,20260422132335-1ewston,Shimmy,0,practice,PRACTICE,2,12,12,5410,5410,0,1,0,0,1,0.47028685322730457,
20260422132335-1ewston__0__PRACTICE,20260422132335-1ewston,Shimmy,0,practice,PRACTICE,3,15,15,6310,6310,0,1,0,0,1,-2.2606462511732284,
20260422132335-1ewston__0__PRACTICE,20260422132335-1ewston,Shimmy,0,practice,PRACTICE,4,18,18,7917,7917,0,1,0,0,1,2.018226318488124,
20260422132335-1ewston__0__PRACTICE,20260422132335-1ewston,Shimmy,0,practice,PRACTICE,5,22,28,8820,10206,1386,7,3,3,4,1.9895968629173102,766.0
20260422132335-1ewston__0__PRACTICE,20260422132335-1ewston,Shimmy,0,practice,PRACTICE,6,30,32,11680,12496,816,3,1,1,2,1.0920972065915595,674.0
20260422132335-1ewston__0__PRACTICE,20260422132335-1ewston,Shimmy,0,practice,PRACTICE,7,34,34,14162,14162,0,1,0,0,1,1.5485926547678133,
20260422132335-1ewston__0__PRACTICE,20260422132335-1ewston,Shimmy,0,practice,PRACTICE,8,36,36,33333,33333,0,1,0,0,1,4.6646266291101774,
20260422132335-1ewston__0__PRACTICE,20260422132335-1ewston,Shimmy,0,practice,PRACTICE,9,39,39,34848,34848,0,1,0,0,1,13.104570660170518,
20260422132335-1ewston__0__PRACTICE,20260422132335-1ewston,Shimmy,0,practice,PRACTICE,10,42,42,35707,35707,0,1,0,0,1,-0.7601473993488472,
20260422132335-1ewston__0__PRACTICE,20260422132335-1ewston,Shimmy,0,practice,PRACTICE,11,44,44,36312,36312,0,1,0,0,1,-0.6696433427656527,
20260422132335-1ewston__0__PRACTICE,20260422132335-1ewston,Shimmy,0,practice,PRACTICE,12,57,59,40916,41412,496,3,1,1,2,0.3164612443607879,227.0
20260422132335-1ewston__1__P01,20260422132335-1ewston,Shimmy,1,main,P01,1,1,1,1159,1159,0,1,0,0,1,-0.7394030144899486,
20260422132335-1ewston__1__P01,20260422132335-1ewston,Shimmy,1,main,P01,2,15,17,4852,5551,699,3,1,1,2,2.0504088661948603,581.0
20260422132335-1ewston__1__P01,20260422132335-1ewston,Shimmy,1,main,P01,3,21,23,6822,7369,547,3,1,1,2,1.8101546729498803,429.0
20260422132335-1ewston__1__P01,20260422132335-1ewston,Shimmy,1,main,P01,4,27,29,9566,10972,1406,3,1,1,2,2.3104557938802195,1313.0
20260422132335-1ewston__1__P01,20260422132335-1ewston,Shimmy,1,main,P01,5,33,35,13563,14540,977,3,1,1,2,2.6835539039625296,632.0
20260422132335-1ewston__1__P01,20260422132335-1ewston,Shimmy,1,main,P01,6,41,43,16761,18309,1548,3,1,1,2,2.4174150830183665,1439.0
20260422132335-1ewston__1__P01,20260422132335-1ewston,Shimmy,1,main,P01,7,47,49,29142,29914,772,3,1,1,2,2.174143875133799,664.0
20260422132335-1ewston__1__P01,20260422132335-1ewston,Shimmy,1,main,P01,8,53,53,31480,31480,0,1,0,0,1,5.181951215432013,
20260422132335-1ewston__1__P01,20260422132335-1ewston,Shimmy,1,main,P01,9,55,57,32439,33095,656,3,1,1,2,2.1973084076990395,454.0
20260422132335-1ewston__1__P01,20260422132335-1ewston,Shimmy,1,main,P01,10,61,63,40997,41670,673,3,1,1,2,1.9342944454100433,320.0
20260422132335-1ewston__1__P01,20260422132335-1ewston,Shimmy,1,main,P01,11,67,69,62121,63990,1869,3,1,1,2,3.019922798860131,573.0
20260422132335-1ewston__1__P01,20260422132335-1ewston,Shimmy,1,main,P01,12,71,71,114802,114802,0,1,0,0,1,5.31722378435127,
20260422132335-1ewston__1__P01,20260422132335-1ewston,Shimmy,1,main,P01,13,75,75,116705,116705,0,1,0,0,1,-0.4213185232405633,
20260422132335-1ewston__1__P01,20260422132335-1ewston,Shimmy,1,main,P01,14,80,80,119746,119746,0,1,0,0,1,-0.7070831121939625,
20260422132335-1ewston__1__P01,20260422132335-1ewston,Shimmy,1,main,P01,15,89,91,121588,123103,1515,3,1,1,2,0.6461422347257736,606.0
20260422132335-1ewston__2__P02,20260422132335-1ewston,Shimmy,2,main,P02,1,4,4,2638,2638,0,1,0,0,1,-0.5418079851385271,
20260422132335-1ewston__2__P02,20260422132335-1ewston,Shimmy,2,main,P02,2,17,17,7620,7620,0,1,0,0,1,-3.0861228298600114,
20260422132335-1ewston__2__P02,20260422132335-1ewston,Shimmy,2,main,P02,3,28,28,93653,93653,0,1,0,0,1,5.306870384164308,
20260422132335-1ewston__3__P04,20260422132335-1ewston,Shimmy,3,main,P04,1,9,9,5039,5039,0,1,0,0,1,13.988260557877283,
20260422132335-1ewston__3__P04,20260422132335-1ewston,Shimmy,3,main,P04,2,31,31,13178,13178,0,1,0,0,1,-2.566688830684008,
20260422132335-1ewston__4__P03,20260422132335-1ewston,Shimmy,4,main,P03,1,10,12,3583,4155,572,3,1,1,2,-0.39214725407915996,228.0
20260422132335-1ewston__4__P03,20260422132335-1ewston,Shimmy,4,main,P03,2,14,14,4937,4937,0,1,0,0,1,0.5510115872425099,
20260422132335-1ewston__4__P03,20260422132335-1ewston,Shimmy,4,main,P03,3,16,18,5756,6268,512,3,1,1,2,-0.609813751893803,287.0
20260422132335-1ewston__4__P03,20260422132335-1ewston,Shimmy,4,main,P03,4,26,28,9996,10492,496,3,1,1,2,1.8959351396878243,353.0
20260422132335-1ewston__4__P03,20260422132335-1ewston,Shimmy,4,main,P03,5,32,32,13690,13690,0,1,0,0,1,1.6756044283800722,
20260422132335-1ewston__4__P03,20260422132335-1ewston,Shimmy,4,main,P03,6,37,37,17019,17019,0,1,0,0,1,7.43959685211366,
20260422132335-1ewston__4__P03,20260422132335-1ewston,Shimmy,4,main,P03,7,41,41,18066,18066,0,1,0,0,1,-4.073237778135249,
20260422132335-1ewston__4__P03,20260422132335-1ewston,Shimmy,4,main,P03,8,51,51,21586,21586,0,1,0,0,1,-3.7092037493980436,
20260422132335-1ewston__5__P05,20260422132335-1ewston,Shimmy,5,main,P05,1,15,17,4451,5031,580,3,1,1,2,-0.6298387946979519,454.0
20260422132335-1ewston__5__P05,20260422132335-1ewston,Shimmy,5,main,P05,2,25,29,10453,11345,892,5,2,2,3,0.9467172181406219,185.0
20260422132335-1ewston__5__P05,20260422132335-1ewston,Shimmy,5,main,P05,3,35,35,12448,12448,0,1,0,0,1,3.2806896629112186,
20260422132335-1ewston__5__P05,20260422132335-1ewston,Shimmy,5,main,P05,4,39,39,14325,14325,0,1,0,0,1,2.065818774237923,
20260422132335-1ewston__6__P09,20260422132335-1ewston,Shimmy,6,main,P09,1,8,10,4019,4558,539,3,1,1,2,1.0401355830056045,345.0
20260422132335-1ewston__6__P09,20260422132335-1ewston,Shimmy,6,main,P09,2,12,14,4894,5416,522,3,1,1,2,0.6852052046679612,243.0
20260422132335-1ewston__6__P09,20260422132335-1ewston,Shimmy,6,main,P09,3,25,29,9674,223664,213990,5,2,2,2,1.8594993391437575,211.0
20260422132335-1ewston__6__P09,20260422132335-1ewston,Shimmy,6,main,P09,4,54,56,227790,228270,480,3,1,1,2,1.152168033016261,269.0
20260422132335-1ewston__6__P09,20260422132335-1ewston,Shimmy,6,main,P09,5,58,60,228539,229002,463,3,1,1,2,0.4235671013256779,278.0
20260422132335-1ewston__6__P09,20260422132335-1ewston,Shimmy,6,main,P09,6,79,79,236454,236454,0,1,0,0,1,2.856429456514247,
20260422132335-1ewston__6__P09,20260422132335-1ewston,Shimmy,6,main,P09,7,82,84,237288,237760,472,3,1,1,2,-0.7882290724710983,338.0
20260422132335-1ewston__6__P09,20260422132335-1ewston,Shimmy,6,main,P09,8,88,88,239073,239073,0,1,0,0,1,-3.6621376774698633,
20260422132335-1ewston__6__P09,20260422132335-1ewston,Shimmy,6,main,P09,9,98,100,241414,241953,539,3,1,1,2,-0.609450505989011,261.0
20260422132335-1ewston__6__P09,20260422132335-1ewston,Shimmy,6,main,P09,10,105,105,245313,245313,0,1,0,0,1,3.417854685577972,
20260422132335-1ewston__7__P11,20260422132335-1ewston,Shimmy,7,main,P11,1,31,33,9383,9870,487,3,1,1,2,-1.7062398784001227,269.0
20260422132335-1ewston__7__P11,20260422132335-1ewston,Shimmy,7,main,P11,2,39,39,11875,11875,0,1,0,0,1,5.807585270295869,
20260422132335-1ewston__8__P10,20260422132335-1ewston,Shimmy,8,main,P10,1,11,11,6384,6384,0,1,0,0,1,0.5957684577402493,
20260422132335-1ewston__8__P10,20260422132335-1ewston,Shimmy,8,main,P10,2,14,14,8708,8708,0,1,0,0,1,6.490745657654472,
20260422132335-1ewston__8__P10,20260422132335-1ewston,Shimmy,8,main,P10,3,19,21,10333,10865,532,3,1,1,2,4.347861358666794,254.0
20260422132335-1ewston__8__P10,20260422132335-1ewston,Shimmy,8,main,P10,4,23,25,11242,11748,506,3,1,1,2,3.22577180307621,253.0
20260422132335-1ewston__8__P10,20260422132335-1ewston,Shimmy,8,main,P10,5,33,33,18283,18283,0,1,0,0,1,3.556043450536983,
20260422132335-1ewston__8__P10,20260422132335-1ewston,Shimmy,8,main,P10,6,35,35,19175,19175,0,1,0,0,1,0.6644574419260427,
20260422132335-1ewston__8__P10,20260422132335-1ewston,Shimmy,8,main,P10,7,39,41,21429,21878,449,3,1,1,2,1.6880509787471347,262.0
20260422132335-1ewston__8__P10,20260422132335-1ewston,Shimmy,8,main,P10,8,43,43,22164,22164,0,1,0,0,1,-1.444773903962684,
20260422132335-1ewston__8__P10,20260422132335-1ewston,Shimmy,8,main,P10,9,45,47,22796,23278,482,3,1,1,2,1.4574823977843625,347.0
20260422132335-1ewston__8__P10,20260422132335-1ewston,Shimmy,8,main,P10,10,49,51,23596,24085,489,3,1,1,2,0.9438817354338771,447.0
20260422132335-1ewston__8__P10,20260422132335-1ewston,Shimmy,8,main,P10,11,55,55,206199,206199,0,1,0,0,1,2.2843442073627407,
20260422132335-1ewston__8__P10,20260422132335-1ewston,Shimmy,8,main,P10,12,67,67,210823,210823,0,1,0,0,1,3.301592356768111,
20260422132335-1ewston__8__P10,20260422132335-1ewston,Shimmy,8,main,P10,13,72,72,214663,214663,0,1,0,0,1,-1.8780970829151404,
20260422132335-1ewston__8__P10,20260422132335-1ewston,Shimmy,8,main,P10,14,74,76,215456,216011,555,3,1,1,2,0.17771115646619853,218.0
20260422132335-1ewston__9__P06,20260422132335-1ewston,Shimmy,9,main,P06,1,4,6,1716,2070,354,3,1,1,2,-0.35469782423307666,177.0
20260422132335-1ewston__9__P06,20260422132335-1ewston,Shimmy,9,main,P06,2,16,18,5332,6177,845,3,1,1,2,1.6918461587629772,657.0
20260422132335-1ewston__9__P06,20260422132335-1ewston,Shimmy,9,main,P06,3,20,20,7286,7286,0,1,0,0,1,-0.5612105944069656,
20260422132335-1ewston__9__P06,20260422132335-1ewston,Shimmy,9,main,P06,4,26,26,10478,10478,0,1,0,0,1,-0.7783873620410332,
20260422132335-1ewston__9__P06,20260422132335-1ewston,Shimmy,9,main,P06,5,30,30,11337,11337,0,1,0,0,1,-0.28346191020828515,
20260422132335-1ewston__9__P06,20260422132335-1ewston,Shimmy,9,main,P06,6,34,36,12844,13206,362,3,1,1,2,-0.7415936185612955,278.0
20260422132335-1ewston__9__P06,20260422132335-1ewston,Shimmy,9,main,P06,7,50,50,18232,18232,0,1,0,0,1,4.878456930888193,
20260422132335-1ewston__9__P06,20260422132335-1ewston,Shimmy,9,main,P06,8,57,63,21666,22736,1070,7,3,3,4,0.5485771937446652,201.0
20260422132335-1ewston__9__P06,20260422132335-1ewston,Shimmy,9,main,P06,9,66,66,23613,23613,0,1,0,0,1,-2.433413886315766,
20260422132335-1ewston__9__P06,20260422132335-1ewston,Shimmy,9,main,P06,10,75,77,26660,27249,589,3,1,1,2,1.6328466221451918,346.0
20260422132335-1ewston__9__P06,20260422132335-1ewston,Shimmy,9,main,P06,11,82,82,28908,28908,0,1,0,0,1,-0.4338671622540673,
20260422132335-1ewston__9__P06,20260422132335-1ewston,Shimmy,9,main,P06,12,88,90,30947,31537,590,3,1,1,2,-1.4669451513292524,238.0
20260422132335-1ewston__9__P06,20260422132335-1ewston,Shimmy,9,main,P06,13,93,93,31899,31899,0,1,0,0,1,-2.9763882322045343,
20260422132335-1ewston__9__P06,20260422132335-1ewston,Shimmy,9,main,P06,14,97,99,33398,33878,480,3,1,1,2,-0.41268452365911185,321.0
20260422132335-1ewston__10__P08,20260422132335-1ewston,Shimmy,10,main,P08,1,11,11,4948,4948,0,1,0,0,1,-3.5861013898690772,
20260422132335-1ewston__10__P08,20260422132335-1ewston,Shimmy,10,main,P08,2,13,17,5715,6440,725,5,2,2,3,-1.3950300107744529,117.0
20260422132335-1ewston__10__P08,20260422132335-1ewston,Shimmy,10,main,P08,3,22,24,8443,8863,420,3,1,1,2,2.1077170489722445,168.0
20260422132335-1ewston__10__P08,20260422132335-1ewston,Shimmy,10,main,P08,4,33,33,12149,12149,0,1,0,0,1,-1.877903742193673,
20260422132335-1ewston__10__P08,20260422132335-1ewston,Shimmy,10,main,P08,5,51,51,17132,17132,0,1,0,0,1,-2.5703572753620496,
20260422132335-1ewston__10__P08,20260422132335-1ewston,Shimmy,10,main,P08,6,62,68,20695,21613,918,7,3,3,4,1.5330838887037002,194.0
20260422132335-1ewston__10__P08,20260422132335-1ewston,Shimmy,10,main,P08,7,70,74,22195,22860,665,5,2,2,3,1.8074620377790604,237.0
20260422132335-1ewston__10__P08,20260422132335-1ewston,Shimmy,10,main,P08,8,77,77,27122,27122,0,1,0,0,1,-1.0954328013680614,
20260422132335-1ewston__10__P08,20260422132335-1ewston,Shimmy,10,main,P08,9,83,85,28647,29136,489,3,1,1,2,-1.0810119796192543,322.0
20260422132335-1ewston__10__P08,20260422132335-1ewston,Shimmy,10,main,P08,10,91,95,30558,31342,784,5,2,2,3,-1.1350458534964027,228.0
20260422132335-1ewston__11__P07,20260422132335-1ewston,Shimmy,11,main,P07,1,33,37,12010,12760,750,5,2,2,3,-1.6951650365962916,228.0
20260422132335-1ewston__11__P07,20260422132335-1ewston,Shimmy,11,main,P07,2,41,45,15161,15918,757,5,2,2,3,-1.4535557039147398,196.0
20260422132335-1ewston__11__P07,20260422132335-1ewston,Shimmy,11,main,P07,3,48,48,17493,17493,0,1,0,0,1,-2.1700916192078883,
20260422132335-1ewston__11__P07,20260422132335-1ewston,Shimmy,11,main,P07,4,51,55,19640,20476,836,5,2,2,3,-2.041508879878724,269.0
20260422132335-1ewston__11__P07,20260422132335-1ewston,Shimmy,11,main,P07,5,59,59,23868,23868,0,1,0,0,1,-2.1921080146551324,
20260422132335-1ewston__11__P07,20260422132335-1ewston,Shimmy,11,main,P07,6,63,65,27000,27809,809,3,1,1,2,0.9805564464810312,447.0
20260422132335-1ewston__11__P07,20260422132335-1ewston,Shimmy,11,main,P07,7,69,71,31136,31852,716,3,1,1,2,0.7304736706887011,455.0
20260422132335-1ewston__11__P07,20260422132335-1ewston,Shimmy,11,main,P07,8,75,75,36509,36509,0,1,0,0,1,1.844964176611247,
20260422132335-1ewston__11__P07,20260422132335-1ewston,Shimmy,11,main,P07,9,77,77,38867,38867,0,1,0,0,1,3.608685568723219,
20260422132335-1ewston__11__P07,20260422132335-1ewston,Shimmy,11,main,P07,10,79,81,39886,40568,682,3,1,1,2,0.3083215328813381,573.0
20260422132335-1ewston__11__P07,20260422132335-1ewston,Shimmy,11,main,P07,11,83,85,41570,42067,497,3,1,1,2,0.32337926096197295,421.0
20260422132335-1ewston__11__P07,20260422132335-1ewston,Shimmy,11,main,P07,12,89,93,43271,44088,817,5,2,2,3,-0.7408861649085111,394.0
20260422132335-1ewston__11__P07,20260422132335-1ewston,Shimmy,11,main,P07,13,95,95,44837,44837,0,1,0,0,1,-2.6537456602886387,
20260422132335-1ewston__11__P07,20260422132335-1ewston,Shimmy,11,main,P07,14,97,97,46395,46395,0,1,0,0,1,-2.273547941953271,
20260422132335-1ewston__11__P07,20260422132335-1ewston,Shimmy,11,main,P07,15,99,99,46960,46960,0,1,0,0,1,-3.5624405652138638,
20260422132335-1ewston__11__P07,20260422132335-1ewston,Shimmy,11,main,P07,16,101,101,48055,48055,0,1,0,0,1,-2.246696581673996,
20260422132335-1ewston__11__P07,20260422132335-1ewston,Shimmy,11,main,P07,17,103,103,49116,49116,0,1,0,0,1,-2.889886566746874,
20260422132335-1ewston__11__P07,20260422132335-1ewston,Shimmy,11,main,P07,18,105,105,49713,49713,0,1,0,0,1,-3.221057885047678,
20260422132335-1ewston__11__P07,20260422132335-1ewston,Shimmy,11,main,P07,19,109,113,51396,53643,2247,5,2,2,3,0.1568460156280252,867.0
20260422132335-1ewston__11__P07,20260422132335-1ewston,Shimmy,11,main,P07,20,117,117,57172,57172,0,1,0,0,1,1.9861967295618004,
20260422132335-1ewston__11__P07,20260422132335-1ewston,Shimmy,11,main,P07,21,119,119,58830,58830,0,1,0,0,1,3.036552564616677,
20260422132335-1ewston__11__P07,20260422132335-1ewston,Shimmy,11,main,P07,22,121,121,59597,59597,0,1,0,0,1,1.7348439259732946,
20260422132335-1ewston__11__P07,20260422132335-1ewston,Shimmy,11,main,P07,23,123,127,60665,62501,1836,5,2,2,3,0.08174476624192424,522.0
20260422132335-1ewston__11__P07,20260422132335-1ewston,Shimmy,11,main,P07,24,131,131,65185,65185,0,1,0,0,1,-1.788118716608604,
20260422132335-1ewston__11__P07,20260422132335-1ewston,Shimmy,11,main,P07,25,135,135,77284,77284,0,1,0,0,1,-0.7497322503657846,
20260422132335-1ewston__11__P07,20260422132335-1ewston,Shimmy,11,main,P07,26,137,137,79304,79304,0,1,0,0,1,2.627207867577577,
20260422132335-1ewston__11__P07,20260422132335-1ewston,Shimmy,11,main,P07,27,139,139,80854,80854,0,1,0,0,1,1.5569961162203667,
20260422132335-1ewston__11__P07,20260422132335-1ewston,Shimmy,11,main,P07,28,141,145,81593,83631,2038,5,2,2,3,-0.08783252680818598,573.0
20260422132335-1ewston__11__P07,20260422132335-1ewston,Shimmy,11,main,P07,29,147,149,84977,85475,498,3,1,1,2,-0.41993394152534497,412.0
20260422132335-1ewston__11__P07,20260422132335-1ewston,Shimmy,11,main,P07,30,153,153,89734,89734,0,1,0,0,1,-1.6059189311830593,
20260422132335-1ewston__11__P07,20260422132335-1ewston,Shimmy,11,main,P07,31,159,249,101093,411057,309964,91,45,45,34,3.7843409423763386,708.0
20260422132335-1ewston__11__P07,20260422132335-1ewston,Shimmy,11,main,P07,32,253,255,414763,415528,765,3,1,1,2,-0.07675166967495321,707.0
20260422132335-1ewston__11__P07,20260422132335-1ewston,Shimmy,11,main,P07,33,257,257,416648,416648,0,1,0,0,1,2.9000659794506882,
20260422132335-1ewston__11__P07,20260422132335-1ewston,Shimmy,11,main,P07,34,260,260,418501,418501,0,1,0,0,1,3.1521581304618,
20260422132335-1ewston__11__P07,20260422132335-1ewston,Shimmy,11,main,P07,35,263,265,419748,420363,615,3,1,1,2,-0.40304977637633677,515.0
20260422132335-1ewston__11__P07,20260422132335-1ewston,Shimmy,11,main,P07,36,267,269,421046,421761,715,3,1,1,2,-0.28132628134604387,528.0
20260422132335-1ewston__11__P07,20260422132335-1ewston,Shimmy,11,main,P07,37,280,280,454262,454262,0,1,0,0,1,4.140878552153939,
20260422132335-1ewston__11__P07,20260422132335-1ewston,Shimmy,11,main,P07,38,282,282,455373,455373,0,1,0,0,1,-1.2675129644524294,
20260422132335-1ewston__11__P07,20260422132335-1ewston,Shimmy,11,main,P07,39,285,285,457673,457673,0,1,0,0,1,1.0624440269615665,
20260422132335-1ewston__11__P07,20260422132335-1ewston,Shimmy,11,main,P07,40,300,302,462517,463004,487,3,1,1,2,-0.028369136964250252,211.0
20260422132335-1ewston__12__P12,20260422132335-1ewston,Shimmy,12,main,P12,1,1,3,1422,1811,389,3,1,1,2,1.309917736756143,353.0
20260422132335-1ewston__12__P12,20260422132335-1ewston,Shimmy,12,main,P12,2,44,44,15594,15594,0,1,0,0,1,-2.0595111416337732,
20260422132335-1ewston__12__P12,20260422132335-1ewston,Shimmy,12,main,P12,3,48,48,16857,16857,0,1,0,0,1,3.0474913390230705,
20260422132335-1ewston__12__P12,20260422132335-1ewston,Shimmy,12,main,P12,4,71,77,24916,25886,970,7,3,3,4,4.029862010319383,354.0
20260422132335-1ewston__12__P12,20260422132335-1ewston,Shimmy,12,main,P12,5,84,84,33260,33260,0,1,0,0,1,-2.1419460951054043,
20260422132335-1ewston__12__P12,20260422132335-1ewston,Shimmy,12,main,P12,6,88,90,34373,34903,530,3,1,1,2,-0.9310000728753424,353.0
20260422132335-1ewston__12__P12,20260422132335-1ewston,Shimmy,12,main,P12,7,96,96,36621,36621,0,1,0,0,1,4.191054550055107,
20260422132335-1ewston__12__P12,20260422132335-1ewston,Shimmy,12,main,P12,8,100,104,37986,38693,707,5,2,2,3,1.4231267858486667,177.0
20260422132335-1ewston__12__P12,20260422132335-1ewston,Shimmy,12,main,P12,9,109,111,41328,41799,471,3,1,1,2,3.166650361913758,320.0
20260422132335-1ewston__12__P12,20260422132335-1ewston,Shimmy,12,main,P12,10,123,123,45016,45016,0,1,0,0,1,11.394324439787791,
20260422132335-1ewston__12__P12,20260422132335-1ewston,Shimmy,12,main,P12,11,127,131,48543,49225,682,5,2,2,3,-0.4898540055281627,286.0
20260422132335-1ewston__12__P12,20260422132335-1ewston,Shimmy,12,main,P12,12,137,139,52079,52593,514,3,1,1,2,3.38073566752772,421.0
20260422132335-1ewston__12__P12,20260422132335-1ewston,Shimmy,12,main,P12,13,147,153,56744,57595,851,7,3,3,4,2.781574116560935,252.0
20260422132335-1ewston__12__P12,20260422132335-1ewston,Shimmy,12,main,P12,14,155,155,57981,57981,0,1,0,0,1,-0.9879306635601441,
20260422132335-1ewston__12__P12,20260422132335-1ewston,Shimmy,12,main,P12,15,158,158,59531,59531,0,1,0,0,1,11.723087200796378,
20260422132335-1ewston__12__P12,20260422132335-1ewston,Shimmy,12,main,P12,16,164,164,61974,61974,0,1,0,0,1,0.8255888332685475,
