window_id,trial_uid,participant_code,prompt_id,error_episode_id,window_start_event_index,window_end_event_index,window_length,episode_duration_ms,episode_delete_count,episode_recovery_step_count,max_error_suffix_depth,mean_friction,pause_before_first_delete_ms,heuristic_recovery_style,prompt_family
20260422132335-1ewston__12__P12__E005,20260422132335-1ewston__12__P12,Shimmy,P12,5,81,87,7,0,0,0,1,0.2696724025437175,,other_or_shallow_episode,long_familiar_expository
20260422132335-1ewston__12__P12__E006,20260422132335-1ewston__12__P12,Shimmy,P12,6,85,93,9,530,1,1,2,0.0236738557570226,353.0,other_or_shallow_episode,long_familiar_expository
20260422132335-1ewston__12__P12__E007,20260422132335-1ewston__12__P12,Shimmy,P12,7,93,99,7,0,0,0,1,-0.0961031066023385,,other_or_shallow_episode,long_familiar_expository
20260422132335-1ewston__12__P12__E008,20260422132335-1ewston__12__P12,Shimmy,P12,8,97,107,11,707,2,2,3,0.119201245043076,177.0,deep_overshoot_then_recovery,long_familiar_expository
20260422132335-1ewston__12__P12__E009,20260422132335-1ewston__12__P12,Shimmy,P12,9,106,114,9,471,1,1,2,0.369392389513979,320.0,other_or_shallow_episode,long_familiar_expository
20260422132335-1ewston__12__P12__E010,20260422132335-1ewston__12__P12,Shimmy,P12,10,120,126,7,0,0,0,1,0.5451395530768395,,other_or_shallow_episode,long_familiar_expository
20260422132335-1ewston__12__P12__E011,20260422132335-1ewston__12__P12,Shimmy,P12,11,124,134,11,682,2,2,3,0.0438295169646897,286.0,deep_overshoot_then_recovery,long_familiar_expository
20260422132335-1ewston__12__P12__E012,20260422132335-1ewston__12__P12,Shimmy,P12,12,134,142,9,514,1,1,2,0.2066811372190646,421.0,other_or_shallow_episode,long_familiar_expository
20260422132335-1ewston__12__P12__E013,20260422132335-1ewston__12__P12,Shimmy,P12,13,144,156,13,851,3,3,4,0.1637631509332961,252.0,deep_overshoot_then_recovery,long_familiar_expository
20260422132335-1ewston__12__P12__E014,20260422132335-1ewston__12__P12,Shimmy,P12,14,152,158,7,0,0,0,1,0.1620033440490889,,other_or_shallow_episode,long_familiar_expository
20260422132335-1ewston__12__P12__E015,20260422132335-1ewston__12__P12,Shimmy,P12,15,155,161,7,0,0,0,1,0.6437683813794152,,other_or_shallow_episode,long_familiar_expository
20260422132335-1ewston__12__P12__E016,20260422132335-1ewston__12__P12,Shimmy,P12,16,161,167,7,0,0,0,1,0.4033016185947276,,other_or_shallow_episode,long_familiar_expository
20260422132335-1ewston__12__P12__E017,20260422132335-1ewston__12__P12,Shimmy,P12,17,166,172,7,0,0,0,1,0.1608331640003037,,other_or_shallow_episode,long_familiar_expository
20260422132335-1ewston__12__P12__E018,20260422132335-1ewston__12__P12,Shimmy,P12,18,170,178,9,633,1,1,2,0.1211976650375485,194.0,immediate_repair,long_familiar_expository
20260422132335-1ewston__12__P12__E019,20260422132335-1ewston__12__P12,Shimmy,P12,19,181,187,7,0,0,0,1,0.5002862644763276,,other_or_shallow_episode,long_familiar_expository
20260422132335-1ewston__12__P12__E020,20260422132335-1ewston__12__P12,Shimmy,P12,20,184,190,7,0,0,0,1,0.0396679272234876,,other_or_shallow_episode,long_familiar_expository
20260422132335-1ewston__12__P12__E021,20260422132335-1ewston__12__P12,Shimmy,P12,21,197,203,7,0,0,0,1,-0.0548418622425015,,other_or_shallow_episode,long_familiar_expository
20260422132335-1ewston__13__P14__E001,20260422132335-1ewston__13__P14,Shimmy,P14,1,1,7,7,522,1,1,2,-0.0729547737091755,472.0,other_or_shallow_episode,long_mixed_difficulty
20260422132335-1ewston__13__P14__E002,20260422132335-1ewston__13__P14,Shimmy,P14,2,11,17,7,0,0,0,1,0.6603917647039371,,other_or_shallow_episode,long_mixed_difficulty
20260422132335-1ewston__13__P14__E003,20260422132335-1ewston__13__P14,Shimmy,P14,3,13,19,7,0,0,0,1,-0.0345454678620248,,other_or_shallow_episode,long_mixed_difficulty
20260422132335-1ewston__13__P14__E004,20260422132335-1ewston__13__P14,Shimmy,P14,4,15,21,7,0,0,0,1,0.0909702393718494,,other_or_shallow_episode,long_mixed_difficulty
20260422132335-1ewston__13__P14__E005,20260422132335-1ewston__13__P14,Shimmy,P14,5,17,25,9,639,1,1,2,0.3903532799891248,420.0,other_or_shallow_episode,long_mixed_difficulty
20260422132335-1ewston__13__P14__E006,20260422132335-1ewston__13__P14,Shimmy,P14,6,21,27,7,0,0,0,1,0.1301413688706228,,other_or_shallow_episode,long_mixed_difficulty
20260422132335-1ewston__13__P14__E007,20260422132335-1ewston__13__P14,Shimmy,P14,7,23,31,9,547,1,1,2,0.363987538457351,185.0,immediate_repair,long_mixed_difficulty
20260422132335-1ewston__13__P14__E008,20260422132335-1ewston__13__P14,Shimmy,P14,8,27,33,7,0,0,0,1,0.0202373852183738,,other_or_shallow_episode,long_mixed_difficulty
20260422132335-1ewston__13__P14__E009,20260422132335-1ewston__13__P14,Shimmy,P14,9,34,40,7,0,0,0,1,0.134739924933436,,other_or_shallow_episode,long_mixed_difficulty
20260422132335-1ewston__13__P14__E010,20260422132335-1ewston__13__P14,Shimmy,P14,10,38,44,7,0,0,0,1,0.5587430625922825,,other_or_shallow_episode,long_mixed_difficulty
20260422132335-1ewston__13__P14__E011,20260422132335-1ewston__13__P14,Shimmy,P14,11,48,54,7,0,0,0,1,-0.2456192211428925,,other_or_shallow_episode,long_mixed_difficulty
20260422132335-1ewston__13__P14__E012,20260422132335-1ewston__13__P14,Shimmy,P14,12,61,69,9,444,1,1,2,0.1417824859352623,253.0,immediate_repair,long_mixed_difficulty
20260422132335-1ewston__13__P14__E013,20260422132335-1ewston__13__P14,Shimmy,P14,13,69,77,9,624,1,1,2,0.0721993464815879,532.0,pause_then_delete,long_mixed_difficulty
20260422132335-1ewston__13__P14__E014,20260422132335-1ewston__13__P14,Shimmy,P14,14,75,83,9,480,1,1,2,0.1152710354825066,422.0,other_or_shallow_episode,long_mixed_difficulty
20260422132335-1ewston__13__P14__E015,20260422132335-1ewston__13__P14,Shimmy,P14,15,79,85,7,0,0,0,1,0.2405534564017679,,other_or_shallow_episode,long_mixed_difficulty
20260422132335-1ewston__13__P14__E016,20260422132335-1ewston__13__P14,Shimmy,P14,16,83,93,11,700,2,2,3,0.1444600290920571,345.0,deep_overshoot_then_recovery,long_mixed_difficulty
20260422132335-1ewston__13__P14__E017,20260422132335-1ewston__13__P14,Shimmy,P14,17,94,102,9,454,1,1,2,-0.3028387969632864,345.0,other_or_shallow_episode,long_mixed_difficulty
20260422132335-1ewston__13__P14__E018,20260422132335-1ewston__13__P14,Shimmy,P14,18,117,123,7,0,0,0,1,0.0338027497176168,,other_or_shallow_episode,long_mixed_difficulty
20260422132335-1ewston__13__P14__E019,20260422132335-1ewston__13__P14,Shimmy,P14,19,121,129,9,539,1,1,2,0.348848277829898,243.0,immediate_repair,long_mixed_difficulty
20260422132335-1ewston__13__P14__E020,20260422132335-1ewston__13__P14,Shimmy,P14,20,125,133,9,498,1,1,2,0.1792978137007302,413.0,other_or_shallow_episode,long_mixed_difficulty
20260422132335-1ewston__13__P14__E021,20260422132335-1ewston__13__P14,Shimmy,P14,21,129,135,7,0,0,0,1,0.282671406539058,,other_or_shallow_episode,long_mixed_difficulty
20260422132335-1ewston__13__P14__E022,20260422132335-1ewston__13__P14,Shimmy,P14,22,131,137,7,0,0,0,1,0.1930319957075785,,other_or_shallow_episode,long_mixed_difficulty
20260422132335-1ewston__13__P14__E023,20260422132335-1ewston__13__P14,Shimmy,P14,23,133,139,7,0,0,0,1,0.1405985332573024,,other_or_shallow_episode,long_mixed_difficulty
20260422132335-1ewston__13__P14__E024,20260422132335-1ewston__13__P14,Shimmy,P14,24,144,152,9,557,1,1,2,0.0531072596909626,380.0,other_or_shallow_episode,long_mixed_difficulty
20260422132335-1ewston__13__P14__E025,20260422132335-1ewston__13__P14,Shimmy,P14,25,148,154,7,0,0,0,1,-0.0210238591414631,,other_or_shallow_episode,long_mixed_difficulty
20260422132335-1ewston__13__P14__E026,20260422132335-1ewston__13__P14,Shimmy,P14,26,154,160,7,0,0,0,1,0.0181915988815368,,other_or_shallow_episode,long_mixed_difficulty
20260422132335-1ewston__13__P14__E027,20260422132335-1ewston__13__P14,Shimmy,P14,27,156,162,7,0,0,0,1,-0.2046555701003274,,other_or_shallow_episode,long_mixed_difficulty
20260422132335-1ewston__13__P14__E028,20260422132335-1ewston__13__P14,Shimmy,P14,28,165,173,9,674,1,1,2,0.301246289176535,497.0,other_or_shallow_episode,long_mixed_difficulty
20260422132335-1ewston__13__P14__E029,20260422132335-1ewston__13__P14,Shimmy,P14,29,172,178,7,0,0,0,1,0.317502403679667,,other_or_shallow_episode,long_mixed_difficulty
20260422132335-1ewston__13__P14__E030,20260422132335-1ewston__13__P14,Shimmy,P14,30,187,205,19,1599,6,6,5,-0.074582112814753,151.0,deep_overshoot_then_recovery,long_mixed_difficulty
20260422132335-1ewston__13__P14__E031,20260422132335-1ewston__13__P14,Shimmy,P14,31,209,219,11,673,2,2,3,-0.0214247219758072,219.0,deep_overshoot_then_recovery,long_mixed_difficulty
20260422132335-1ewston__13__P14__E032,20260422132335-1ewston__13__P14,Shimmy,P14,32,221,227,7,0,0,0,1,-0.1355140480627879,,other_or_shallow_episode,long_mixed_difficulty
20260422132335-1ewston__13__P14__E033,20260422132335-1ewston__13__P14,Shimmy,P14,33,225,237,13,858,3,3,4,0.1581753991319715,176.0,deep_overshoot_then_recovery,long_mixed_difficulty
20260422132335-1ewston__13__P14__E034,20260422132335-1ewston__13__P14,Shimmy,P14,34,233,239,7,0,0,0,1,0.3258781414396516,,other_or_shallow_episode,long_mixed_difficulty
20260422132335-1ewston__13__P14__E035,20260422132335-1ewston__13__P14,Shimmy,P14,35,236,242,7,0,0,0,1,0.203085270461368,,other_or_shallow_episode,long_mixed_difficulty
20260422132335-1ewston__13__P14__E036,20260422132335-1ewston__13__P14,Shimmy,P14,36,241,251,11,655,2,2,3,0.0160254126287203,253.0,deep_overshoot_then_recovery,long_mixed_difficulty
20260422132335-1ewston__14__P13__E001,20260422132335-1ewston__14__P13,Shimmy,P13,1,1,6,6,488,1,1,2,0.3801410325595686,279.0,immediate_repair,long_formal_bureaucratic
20260422132335-1ewston__14__P13__E002,20260422132335-1ewston__14__P13,Shimmy,P13,2,14,20,7,0,0,0,1,-0.0258286740584437,,other_or_shallow_episode,long_formal_bureaucratic
20260422132335-1ewston__14__P13__E003,20260422132335-1ewston__14__P13,Shimmy,P13,3,17,25,9,599,1,1,2,0.0624220765034656,515.0,pause_then_delete,long_formal_bureaucratic
20260422132335-1ewston__14__P13__E004,20260422132335-1ewston__14__P13,Shimmy,P13,4,23,31,9,497,1,1,2,0.0887968197947107,320.0,other_or_shallow_episode,long_formal_bureaucratic
20260422132335-1ewston__14__P13__E005,20260422132335-1ewston__14__P13,Shimmy,P13,5,29,37,9,540,1,1,2,0.2000344810115743,177.0,immediate_repair,long_formal_bureaucratic
20260422132335-1ewston__14__P13__E006,20260422132335-1ewston__14__P13,Shimmy,P13,6,34,40,7,0,0,0,1,0.3874628120847105,,other_or_shallow_episode,long_formal_bureaucratic
20260422132335-1ewston__14__P13__E007,20260422132335-1ewston__14__P13,Shimmy,P13,7,38,46,9,606,1,1,2,0.1064335618388995,219.0,immediate_repair,long_formal_bureaucratic
20260422132335-1ewston__14__P13__E008,20260422132335-1ewston__14__P13,Shimmy,P13,8,49,55,7,0,0,0,1,0.1995595214399818,,other_or_shallow_episode,long_formal_bureaucratic
20260422132335-1ewston__14__P13__E009,20260422132335-1ewston__14__P13,Shimmy,P13,9,51,57,7,0,0,0,1,-0.067226354000378,,other_or_shallow_episode,long_formal_bureaucratic
20260422132335-1ewston__14__P13__E010,20260422132335-1ewston__14__P13,Shimmy,P13,10,58,64,7,0,0,0,1,-0.9106671498591516,,other_or_shallow_episode,long_formal_bureaucratic
20260422132335-1ewston__14__P13__E011,20260422132335-1ewston__14__P13,Shimmy,P13,11,72,78,7,0,0,0,1,0.048450843501235,,other_or_shallow_episode,long_formal_bureaucratic
20260422132335-1ewston__14__P13__E012,20260422132335-1ewston__14__P13,Shimmy,P13,12,74,82,9,513,1,1,2,0.164881574943338,368.0,other_or_shallow_episode,long_formal_bureaucratic
20260422132335-1ewston__14__P13__E013,20260422132335-1ewston__14__P13,Shimmy,P13,13,79,85,7,0,0,0,1,-0.3624223110877077,,other_or_shallow_episode,long_formal_bureaucratic
20260422132335-1ewston__14__P13__E014,20260422132335-1ewston__14__P13,Shimmy,P13,14,100,112,13,875,3,3,4,0.1840220654582073,263.0,deep_overshoot_then_recovery,long_formal_bureaucratic
20260422132335-1ewston__14__P13__E015,20260422132335-1ewston__14__P13,Shimmy,P13,15,108,114,7,0,0,0,1,0.33152328939763,,other_or_shallow_episode,long_formal_bureaucratic
20260422132335-1ewston__14__P13__E016,20260422132335-1ewston__14__P13,Shimmy,P13,16,110,116,7,0,0,0,1,0.0160154041234411,,other_or_shallow_episode,long_formal_bureaucratic
20260422132335-1ewston__14__P13__E017,20260422132335-1ewston__14__P13,Shimmy,P13,17,112,118,7,0,0,0,1,0.12938494208175,,other_or_shallow_episode,long_formal_bureaucratic
20260422132335-1ewston__14__P13__E018,20260422132335-1ewston__14__P13,Shimmy,P13,18,115,121,7,0,0,0,1,0.4616491832978994,,other_or_shallow_episode,long_formal_bureaucratic
20260422132335-1ewston__14__P13__E019,20260422132335-1ewston__14__P13,Shimmy,P13,19,120,126,7,0,0,0,1,-0.9702175344212332,,other_or_shallow_episode,long_formal_bureaucratic
20260422132335-1ewston__14__P13__E020,20260422132335-1ewston__14__P13,Shimmy,P13,20,122,130,9,479,1,1,2,0.2853151747143099,345.0,other_or_shallow_episode,long_formal_bureaucratic
20260422132335-1ewston__14__P13__E021,20260422132335-1ewston__14__P13,Shimmy,P13,21,128,136,9,523,1,1,2,0.2309328102842859,345.0,other_or_shallow_episode,long_formal_bureaucratic
20260422132335-1ewston__14__P13__E022,20260422132335-1ewston__14__P13,Shimmy,P13,22,141,149,9,564,1,1,2,-0.0320975671601806,203.0,immediate_repair,long_formal_bureaucratic
20260422132335-1ewston__14__P13__E023,20260422132335-1ewston__14__P13,Shimmy,P13,23,154,164,11,884,2,2,3,0.1592788033545746,235.0,deep_overshoot_then_recovery,long_formal_bureaucratic
20260422132335-1ewston__14__P13__E024,20260422132335-1ewston__14__P13,Shimmy,P13,24,180,188,9,556,1,1,2,-0.0100875669200259,228.0,immediate_repair,long_formal_bureaucratic
20260422132335-1ewston__14__P13__E025,20260422132335-1ewston__14__P13,Shimmy,P13,25,185,193,9,512,1,1,2,0.2570339844973481,276.0,immediate_repair,long_formal_bureaucratic
20260422132335-1ewston__14__P13__E026,20260422132335-1ewston__14__P13,Shimmy,P13,26,208,214,7,0,0,0,1,0.2890506821787356,,other_or_shallow_episode,long_formal_bureaucratic
20260422132335-1ewston__14__P13__E027,20260422132335-1ewston__14__P13,Shimmy,P13,27,224,230,7,0,0,0,1,-0.2433215419635447,,other_or_shallow_episode,long_formal_bureaucratic
20260422132335-1ewston__14__P13__E028,20260422132335-1ewston__14__P13,Shimmy,P13,28,227,233,7,0,0,0,1,-0.0754997977708212,,other_or_shallow_episode,long_formal_bureaucratic
20260422132335-1ewston__14__P13__E029,20260422132335-1ewston__14__P13,Shimmy,P13,29,232,238,7,0,0,0,1,0.3317553055806913,,other_or_shallow_episode,long_formal_bureaucratic
20260422132335-1ewston__1__P01__E001,20260422132335-1ewston__1__P01,Shimmy,P01,1,1,4,4,0,0,0,1,0.5564643121091419,,other_or_shallow_episode,familiar_baseline
20260422132335-1ewston__1__P01__E002,20260422132335-1ewston__1__P01,Shimmy,P01,2,12,20,9,699,1,1,2,0.1479883627878617,581.0,pause_then_delete,familiar_baseline
20260422132335-1ewston__1__P01__E003,20260422132335-1ewston__1__P01,Shimmy,P01,3,18,26,9,547,1,1,2,0.0759121048143676,429.0,other_or_shallow_episode,familiar_baseline
20260422132335-1ewston__1__P01__E004,20260422132335-1ewston__1__P01,Shimmy,P01,4,24,32,9,1406,1,1,2,0.2260024410934695,1313.0,pause_then_delete,familiar_baseline
20260422132335-1ewston__1__P01__E005,20260422132335-1ewston__1__P01,Shimmy,P01,5,30,38,9,977,1,1,2,0.3379318741181625,632.0,pause_then_delete,familiar_baseline
20260422132335-1ewston__1__P01__E006,20260422132335-1ewston__1__P01,Shimmy,P01,6,38,46,9,1548,1,1,2,0.2580902278349136,1439.0,pause_then_delete,familiar_baseline
20260422132335-1ewston__1__P01__E007,20260422132335-1ewston__1__P01,Shimmy,P01,7,44,52,9,772,1,1,2,0.1851088654695433,664.0,pause_then_delete,familiar_baseline
20260422132335-1ewston__1__P01__E008,20260422132335-1ewston__1__P01,Shimmy,P01,8,50,56,7,0,0,0,1,0.3592831363767412,,other_or_shallow_episode,familiar_baseline
20260422132335-1ewston__1__P01__E009,20260422132335-1ewston__1__P01,Shimmy,P01,9,52,60,9,656,1,1,2,0.1920582252391155,454.0,other_or_shallow_episode,familiar_baseline
20260422132335-1ewston__1__P01__E010,20260422132335-1ewston__1__P01,Shimmy,P01,10,58,66,9,673,1,1,2,0.2715420596710396,320.0,other_or_shallow_episode,familiar_baseline
20260422132335-1ewston__1__P01__E011,20260422132335-1ewston__1__P01,Shimmy,P01,11,64,72,9,1869,1,1,2,0.438842542587443,573.0,pause_then_delete,familiar_baseline
20260422132335-1ewston__1__P01__E012,20260422132335-1ewston__1__P01,Shimmy,P01,12,68,74,7,0,0,0,1,1.8720739950777123,,other_or_shallow_episode,familiar_baseline
20260422132335-1ewston__1__P01__E013,20260422132335-1ewston__1__P01,Shimmy,P01,13,72,78,7,0,0,0,1,0.1505113028001623,,other_or_shallow_episode,familiar_baseline
20260422132335-1ewston__1__P01__E014,20260422132335-1ewston__1__P01,Shimmy,P01,14,77,83,7,0,0,0,1,0.3150772100720392,,other_or_shallow_episode,familiar_baseline
20260422132335-1ewston__1__P01__E015,20260422132335-1ewston__1__P01,Shimmy,P01,15,86,94,9,1515,1,1,2,0.3386993046713498,606.0,pause_then_delete,familiar_baseline
20260422132335-1ewston__2__P02__E001,20260422132335-1ewston__2__P02,Shimmy,P02,1,1,7,7,0,0,0,1,0.5193263159275827,,other_or_shallow_episode,familiar_polite
20260422132335-1ewston__2__P02__E002,20260422132335-1ewston__2__P02,Shimmy,P02,2,14,20,7,0,0,0,1,-0.0135806178826646,,other_or_shallow_episode,familiar_polite
20260422132335-1ewston__2__P02__E003,20260422132335-1ewston__2__P02,Shimmy,P02,3,25,31,7,0,0,0,1,2.0057948369899687,,other_or_shallow_episode,familiar_polite
20260422132335-1ewston__3__P04__E001,20260422132335-1ewston__3__P04,Shimmy,P04,1,6,12,7,0,0,0,1,0.5532122138134643,,other_or_shallow_episode,orthographic_named_entity
20260422132335-1ewston__3__P04__E002,20260422132335-1ewston__3__P04,Shimmy,P04,2,28,33,6,0,0,0,1,-0.0846872621089668,,other_or_shallow_episode,orthographic_named_entity
20260422132335-1ewston__4__P03__E001,20260422132335-1ewston__4__P03,Shimmy,P03,1,7,15,9,572,1,1,2,0.2953474477583344,228.0,immediate_repair,formal_register
20260422132335-1ewston__4__P03__E002,20260422132335-1ewston__4__P03,Shimmy,P03,2,11,17,7,0,0,0,1,0.3486496783072312,,other_or_shallow_episode,formal_register
20260422132335-1ewston__4__P03__E003,20260422132335-1ewston__4__P03,Shimmy,P03,3,13,21,9,512,1,1,2,0.2300474984139414,287.0,immediate_repair,formal_register
20260422132335-1ewston__4__P03__E004,20260422132335-1ewston__4__P03,Shimmy,P03,4,23,31,9,496,1,1,2,0.1016462448357509,353.0,other_or_shallow_episode,formal_register
20260422132335-1ewston__4__P03__E005,20260422132335-1ewston__4__P03,Shimmy,P03,5,29,35,7,0,0,0,1,0.779588188286353,,other_or_shallow_episode,formal_register
20260422132335-1ewston__4__P03__E006,20260422132335-1ewston__4__P03,Shimmy,P03,6,34,40,7,0,0,0,1,-0.2320538566436496,,other_or_shallow_episode,formal_register
20260422132335-1ewston__4__P03__E007,20260422132335-1ewston__4__P03,Shimmy,P03,7,38,44,7,0,0,0,1,-0.1962466803756845,,other_or_shallow_episode,formal_register
20260422132335-1ewston__4__P03__E008,20260422132335-1ewston__4__P03,Shimmy,P03,8,48,54,7,0,0,0,1,-0.0870364717545227,,other_or_shallow_episode,formal_register
20260422132335-1ewston__5__P05__E001,20260422132335-1ewston__5__P05,Shimmy,P05,1,12,20,9,580,1,1,2,0.122079165622453,454.0,other_or_shallow_episode,twisted_proverb
20260422132335-1ewston__5__P05__E002,20260422132335-1ewston__5__P05,Shimmy,P05,2,22,32,11,892,2,2,3,0.2856691194371376,185.0,deep_overshoot_then_recovery,twisted_proverb
20260422132335-1ewston__5__P05__E003,20260422132335-1ewston__5__P05,Shimmy,P05,3,32,38,7,0,0,0,1,-0.1664465080030414,,other_or_shallow_episode,twisted_proverb
20260422132335-1ewston__5__P05__E004,20260422132335-1ewston__5__P05,Shimmy,P05,4,36,42,7,0,0,0,1,0.12573197809564,,other_or_shallow_episode,twisted_proverb
20260422132335-1ewston__6__P09__E001,20260422132335-1ewston__6__P09,Shimmy,P09,1,5,13,9,539,1,1,2,0.2826662129648651,345.0,other_or_shallow_episode,arabic_numerals
20260422132335-1ewston__6__P09__E002,20260422132335-1ewston__6__P09,Shimmy,P09,2,9,17,9,522,1,1,2,0.1761870994635721,243.0,immediate_repair,arabic_numerals
20260422132335-1ewston__6__P09__E003,20260422132335-1ewston__6__P09,Shimmy,P09,3,22,32,11,213990,2,2,2,0.5456875172487283,211.0,immediate_repair,arabic_numerals
20260422132335-1ewston__6__P09__E004,20260422132335-1ewston__6__P09,Shimmy,P09,4,51,59,9,480,1,1,2,0.3162759479680619,269.0,immediate_repair,arabic_numerals
20260422132335-1ewston__6__P09__E005,20260422132335-1ewston__6__P09,Shimmy,P09,5,55,63,9,463,1,1,2,0.097695668460887,278.0,immediate_repair,arabic_numerals
20260422132335-1ewston__6__P09__E006,20260422132335-1ewston__6__P09,Shimmy,P09,6,76,82,7,0,0,0,1,0.5452032053811846,,other_or_shallow_episode,arabic_numerals
20260422132335-1ewston__6__P09__E007,20260422132335-1ewston__6__P09,Shimmy,P09,7,79,87,9,472,1,1,2,-0.0916120874877117,338.0,other_or_shallow_episode,arabic_numerals
